(150, 8, 'Ilija',  'Knežević', 'M', '1997-02-26', 205, 80, 10),
(485, 8, 'Matija',  'Knežić', 'M', '2000-12-06', 192, 92, 8),
(486, 8, 'Davor',  'Barać', 'M', '1990-01-13', 198, 97, 9),
(487, 8, 'Marko',  'Šarić', 'M', '2007-02-08', 177, 74, 2),
(488, 8, 'Davor',  'Šarić', 'M', '1994-09-27', 172, 73, 4),
(489, 8, 'Nikola',  'Grgić', 'M', '2006-10-27', 192, 80, 9),
(490, 8, 'Vita',  'Vuković', 'F', '1993-09-09', 189, 71, 1),
(491, 8, 'Petra',  'Knežević', 'F', '1999-07-07', 177, 98, 9),
(492, 8, 'Lana',  'Bogdanović', 'F', '2006-06-02', 182, 85, 3),
(493, 8, 'Petra',  'Pavić', 'F', '1995-05-04', 208, 100, 3),
(494, 8, 'Eva',  'Novak', 'F', '2007-07-27', 198, 100, 9),
(495, 8, 'Karla',  'Radić', 'F', '2000-01-30', 198, 84, 8),
(496, 8, 'Lara',  'Tomić', 'F', '1995-05-17', 169, 74, 3),
(497, 8, 'Nika',  'Ivančić', 'F', '2002-07-07', 164, 78, 6),
(498, 8, 'Lorena',  'Sudar', 'F', '1996-08-22', 188, 97, 9),
(499, 8, 'Mia',  'Petrović', 'F', '1991-09-29', 205, 74, 2),
(500, 8, 'Klara',  'Jakovljević', 'F', '2000-06-05', 187, 83, 8),
(501, 8, 'Barbara',  'Tomić', 'F', '1999-02-20', 181, 88, 10),
(502, 8, 'Mia',  'Božić', 'F', '1993-10-31', 182, 89, 1),
(503, 8, 'Ela',  'Božić', 'F', '1999-11-03', 174, 96, 4),
(504, 8, 'Anja',  'Mikulić', 'F', '2002-02-05', 204, 100, 5),
(505, 8, 'Viktoria',  'Ivančić', 'F', '1991-01-14', 210, 91, 8),
(506, 8, 'Tea',  'Kovaček', 'F', '1990-09-18', 181, 95, 3),
(507, 8, 'Ela',  'Kovačić', 'F', '1999-01-09', 205, 88, 9),
(508, 8, 'Petra',  'Ivančić', 'F', '2003-07-08', 164, 83, 2),
(509, 8, 'Mihaela',  'Babić', 'F', '1997-02-23', 185, 85, 10),
(510, 8, 'Nikola',  'Marinović', 'M', '2005-08-03', 198, 82, 8),
(511, 8, 'Toni',  'Kovačević', 'M', '1991-01-01', 165, 98, 1),
(512, 8, 'Ljubomir',  'Mlinarić', 'M', '2007-06-11', 163, 98, 1),
(513, 8, 'Ilija',  'Jurić', 'M', '1995-06-26', 198, 97, 9),
(514, 8, 'Marko',  'Matić', 'M', '2002-02-04', 178, 80, 5),
(515, 8, 'Dorian',  'Pavić', 'M', '1990-02-17', 197, 81, 5),
(516, 8, 'Leo',  'Kos', 'M', '1998-04-26', 166, 93, 3),
(517, 8, 'Ivan',  'Bogdanović', 'M', '1992-01-05', 194, 82, 4),
(518, 8, 'Renato',  'Božić', 'M', '1999-08-18', 198, 80, 9),
(519, 8, 'Matej',  'Kušec', 'M', '1994-02-19', 167, 85, 5),
(520, 8, 'Emanuel',  'Marinović', 'M', '2004-07-10', 171, 80, 1),
(521, 8, 'Marko',  'Kovačić', 'M', '2006-08-20', 192, 96, 7),
(522, 8, 'Ilija',  'Kušec', 'M', '2005-08-28', 204, 97, 1),
(523, 8, 'Roko',  'Kos', 'M', '1992-03-02', 196, 82, 1),
(524, 8, 'Josip',  'Marković', 'M', '1993-04-23', 202, 87, 4),
(525, 8, 'Toni',  'Kovačević', 'M', '2004-02-28', 208, 84, 10),
(526, 8, 'Petar',  'Knežević', 'M', '2003-09-06', 186, 74, 3),
(527, 8, 'Dario',  'Matić', 'M', '1990-01-10', 174, 83, 7),
(528, 8, 'Matija',  'Radoš', 'M', '2007-05-22', 184, 87, 6),
(529, 8, 'Bruno',  'Božić', 'M', '2003-01-02', 173, 100, 9),
(530, 8, 'Karla',  'Tomić', 'F', '2005-03-23', 172, 82, 10),
(531, 8, 'Lana',  'Marković', 'F', '1991-07-02', 201, 81, 10),
(532, 8, 'Hana',  'Jakovljević', 'F', '1997-07-14', 173, 79, 7),
(533, 8, 'Lara',  'Kovač', 'F', '2003-07-27', 197, 86, 9),
(534, 8, 'Hana',  'Vuković', 'F', '2004-05-31', 171, 100, 4),
(535, 8, 'Tea',  'Kovačić', 'F', '2007-02-02', 204, 74, 6),
(536, 8, 'Laura',  'Tomić', 'F', '1996-10-04', 194, 82, 6),
(537, 8, 'Maja',  'Petrović', 'F', '1993-10-01', 178, 85, 7),
(538, 8, 'Klara',  'Kušec', 'F', '1997-07-30', 186, 71, 2),
(539, 8, 'Klara',  'Kralj', 'F', '2003-06-19', 203, 91, 6),
(540, 8, 'Dora',  'Kovačević', 'F', '2002-11-30', 198, 85, 8),
(541, 8, 'Anja',  'Radić', 'F', '1990-06-06', 164, 92, 1),
(542, 8, 'Viktoria',  'Knežić', 'F', '2006-05-20', 178, 81, 6),
(543, 8, 'Eva',  'Mikulić', 'F', '1994-02-25', 164, 84, 8),
(544, 8, 'Vita',  'Jakovljević', 'F', '1992-06-19', 173, 74, 4),
(545, 8, 'Iva',  'Horvat', 'F', '2002-10-19', 168, 72, 5),
(546, 8, 'Tea',  'Božić', 'F', '1997-10-08', 163, 79, 7),
(547, 8, 'Lea',  'Marković', 'F', '1997-09-24', 194, 99, 8),
(548, 8, 'Eva',  'Kos', 'F', '1995-01-20', 184, 94, 3),
(549, 8, 'Ema',  'Radić', 'F', '2000-05-26', 160, 83, 6),
(550, 8, 'Renato',  'Kovačević', 'M', '1995-06-30', 182, 100, 10),
(551, 8, 'Stjepan',  'Nikolić', 'M', '2006-10-26', 209, 97, 1),
(552, 8, 'Fran',  'Kušec', 'M', '2004-09-12', 185, 83, 9),
(553, 8, 'Emanuel',  'Kušec', 'M', '1990-07-25', 203, 94, 4),
(554, 8, 'Toni',  'Kovaček', 'M', '2006-06-28', 188, 72, 5),
(555, 8, 'Filip',  'Kovačić', 'M', '2002-08-30', 161, 79, 5),
(556, 8, 'Leo',  'Mišić', 'M', '2001-01-20', 183, 82, 8),
(557, 8, 'Ilija',  'Grgić', 'M', '1990-08-23', 170, 70, 9),
(558, 8, 'Borna',  'Kovačević', 'M', '2005-09-25', 203, 75, 1),
(559, 8, 'Petar',  'Lovrić', 'M', '2006-11-02', 199, 92, 4),
(560, 8, 'Leo',  'Mišić', 'M', '1998-01-31', 177, 78, 5),
(561, 8, 'Karlo',  'Dujmović', 'M', '1997-08-05', 184, 89, 3),
(562, 8, 'Antonio',  'Dujmović', 'M', '1995-08-22', 165, 71, 5),
(563, 8, 'Ivano',  'Mikulić', 'M', '1994-01-25', 167, 98, 2),
(564, 8, 'Filip',  'Luketić', 'M', '1995-05-07', 185, 92, 8),
(565, 8, 'Marko',  'Luketić', 'M', '1996-11-03', 203, 86, 6),
(566, 8, 'Matija',  'Knežić', 'M', '2007-10-14', 178, 100, 3),
(567, 8, 'Dinko',  'Kos', 'M', '1992-06-13', 209, 70, 6),
(568, 8, 'Antonio',  'Horvat', 'M', '1999-03-30', 207, 71, 3),
(569, 8, 'Renato',  'Tomić', 'M', '2001-03-21', 210, 76, 10),
(570, 8, 'Marina',  'Luketić', 'F', '2000-01-09', 209, 86, 9),
(571, 8, 'Elena',  'Marković', 'F', '2004-10-16', 161, 92, 5),
(572, 8, 'Dora',  'Luketić', 'F', '2001-01-18', 189, 81, 10),
(573, 8, 'Ana',  'Kovaček', 'F', '2007-01-06', 181, 73, 3),
(574, 8, 'Dora',  'Marković', 'F', '1995-06-10', 184, 98, 3),
(575, 8, 'Lena',  'Horvat', 'F', '1995-10-27', 200, 95, 5),
(576, 8, 'Iva',  'Kralj', 'F', '2000-11-09', 168, 84, 8),
(577, 8, 'Tara',  'Bogdanović', 'F', '2006-06-13', 205, 75, 5),
(578, 8, 'Viktoria',  'Marković', 'F', '2007-05-27', 199, 99, 3),
(579, 8, 'Eva',  'Mlinarić', 'F', '1990-02-13', 192, 91, 1),
(580, 8, 'Elena',  'Dujmović', 'F', '1990-05-09', 204, 90, 2),
(581, 8, 'Daria',  'Blažević', 'F', '2005-10-01', 166, 78, 10),
(582, 8, 'Nina',  'Mikulić', 'F', '2002-07-18', 186, 98, 1),
(583, 8, 'Sara',  'Mikulić', 'F', '2002-08-11', 178, 83, 3),
(584, 8, 'Ivana',  'Blažević', 'F', '2005-07-03', 199, 75, 10),
(585, 8, 'Lena',  'Babić', 'F', '2006-09-11', 206, 73, 5),
(586, 8, 'Klara',  'Sudar', 'F', '1997-05-19', 179, 78, 1),
(587, 8, 'Magdalena',  'Horvat', 'F', '1998-01-26', 204, 71, 10),
(588, 8, 'Marina',  'Nikolić', 'F', '1998-07-03', 186, 83, 7),
(589, 8, 'Petra',  'Kovaček', 'F', '2003-07-10', 204, 83, 5),
(590, 8, 'Mario',  'Novak', 'M', '2001-05-04', 171, 79, 4),
(591, 8, 'Marko',  'Jurić', 'M', '2003-01-05', 176, 95, 6),
(592, 8, 'Filip',  'Nikolić', 'M', '1998-03-05', 185, 82, 7),
(593, 8, 'Karlo',  'Nikolić', 'M', '2000-07-31', 185, 100, 7),
(594, 8, 'Dinko',  'Knežić', 'M', '1997-06-23', 160, 94, 6),
(595, 8, 'Petar',  'Knežić', 'M', '2001-08-01', 205, 99, 5),
(596, 8, 'Stjepan',  'Kralj', 'M', '2000-05-18', 176, 73, 9),
(597, 8, 'Renato',  'Petrović', 'M', '2006-01-11', 171, 94, 4),
(598, 8, 'Karlo',  'Ivančić', 'M', '1999-11-17', 209, 72, 6),
(599, 8, 'Dorian',  'Blažević', 'M', '2002-12-22', 188, 81, 7),
(600, 8, 'Marko',  'Knežić', 'M', '2001-01-29', 193, 98, 4),
(601, 8, 'Nino',  'Mišić', 'M', '2000-02-02', 200, 77, 5),
(602, 8, 'Emanuel',  'Radić', 'M', '1998-09-05', 176, 99, 2),
(603, 8, 'Filip',  'Marković', 'M', '1993-10-14', 205, 94, 9),
(604, 8, 'Lovro',  'Kovačević', 'M', '2003-01-24', 163, 78, 4),
(605, 8, 'Petar',  'Marinović', 'M', '1993-07-15', 182, 81, 9),
(606, 8, 'Toni',  'Kovačević', 'M', '1995-05-15', 163, 97, 10),
(607, 8, 'Roko',  'Barać', 'M', '1999-10-09', 191, 94, 3),
(608, 8, 'Dario',  'Bogdanović', 'M', '1992-01-04', 176, 75, 8),
(609, 8, 'Roko',  'Božić', 'M', '2002-08-26', 191, 84, 2),
(610, 8, 'Karla',  'Petrović', 'F', '1991-08-09', 164, 100, 6),
(611, 8, 'Ivana',  'Kos', 'F', '1995-07-21', 188, 74, 8),
(612, 8, 'Marina',  'Knežić', 'F', '1992-04-30', 200, 91, 1),
(613, 8, 'Ana',  'Ivančić', 'F', '2001-09-14', 194, 98, 7),
(614, 8, 'Barbara',  'Knežević', 'F', '1998-05-06', 208, 82, 6),
(615, 8, 'Maja',  'Bogdanović', 'F', '1993-06-06', 200, 99, 9),
(616, 8, 'Lena',  'Nikolić', 'F', '2001-04-15', 180, 85, 9),
(617, 8, 'Laura',  'Kovačević', 'F', '1998-10-11', 160, 71, 9),
(618, 8, 'Lorena',  'Horvat', 'F', '2005-12-23', 192, 100, 2),
(619, 8, 'Lea',  'Matić', 'F', '1990-08-05', 184, 75, 7),
(620, 8, 'Ivana',  'Barać', 'F', '1991-08-13', 198, 86, 5),
(621, 8, 'Nika',  'Lovrić', 'F', '2005-01-19', 209, 78, 6),
(622, 8, 'Ema',  'Marković', 'F', '1993-08-22', 177, 73, 7),
(623, 8, 'Elena',  'Lovrić', 'F', '1991-01-23', 172, 85, 10),
(624, 8, 'Martina',  'Kovač', 'F', '1992-11-08', 193, 70, 7),
(625, 8, 'Vita',  'Radoš', 'F', '1997-08-15', 195, 73, 9),
(626, 8, 'Vita',  'Babić', 'F', '1990-08-03', 198, 71, 8),
(627, 8, 'Monika',  'Babić', 'F', '2004-08-02', 175, 84, 3),
(628, 8, 'Nina',  'Vuković', 'F', '1999-03-02', 184, 99, 2),
(629, 8, 'Lucija',  'Grgić', 'F', '1993-07-30', 181, 86, 1),
(630, 8, 'Lovro',  'Mlinarić', 'M', '2000-05-25', 183, 70, 10),
(631, 8, 'Matej',  'Mikulić', 'M', '2006-06-25', 185, 92, 3),
(632, 8, 'Filip',  'Marković', 'M', '1994-02-19', 164, 90, 6),
(633, 8, 'Bruno',  'Bogdanović', 'M', '1996-08-31', 193, 83, 1),
(634, 8, 'Bruno',  'Marinović', 'M', '1991-01-27', 183, 93, 6),
(635, 8, 'Bruno',  'Radoš', 'M', '2000-04-09', 176, 85, 10),
(636, 8, 'Fran',  'Barać', 'M', '2006-06-07', 160, 99, 7),
(637, 8, 'Ivano',  'Božić', 'M', '2000-04-20', 165, 71, 2),
(638, 8, 'Matej',  'Luketić', 'M', '1991-08-16', 178, 88, 10),
(639, 8, 'Ivan',  'Grgić', 'M', '2000-09-17', 162, 94, 1),
(640, 8, 'Gabriel',  'Babić', 'M', '1996-06-26', 182, 91, 1),
(641, 8, 'Dario',  'Božić', 'M', '1990-03-03', 179, 76, 10),
(642, 8, 'Kristijan',  'Marković', 'M', '1997-12-14', 189, 89, 7),
(643, 8, 'Ivano',  'Marinović', 'M', '1991-08-01', 201, 96, 2),
(644, 8, 'Fran',  'Dujmović', 'M', '1995-10-01', 164, 95, 4),
(645, 8, 'Dinko',  'Mlinarić', 'M', '2003-06-03', 192, 89, 3),
(646, 8, 'Fran',  'Bogdanović', 'M', '2000-10-23', 188, 85, 6),
(647, 8, 'Dinko',  'Knežević', 'M', '1995-05-08', 202, 93, 2),
(648, 8, 'Ivano',  'Novak', 'M', '2005-01-08', 188, 93, 7),
(649, 8, 'Luka',  'Božić', 'M', '1990-11-13', 180, 76, 6),
(650, 8, 'Vita',  'Petrović', 'F', '1994-03-23', 171, 75, 6),
(651, 8, 'Dora',  'Babić', 'F', '2001-03-26', 198, 81, 9),
(652, 8, 'Tara',  'Matić', 'F', '2007-01-27', 203, 85, 8),
(653, 8, 'Dora',  'Knežević', 'F', '2006-04-20', 207, 86, 1),
(654, 8, 'Lena',  'Kos', 'F', '1992-05-11', 174, 87, 5),
(655, 8, 'Ela',  'Jurić', 'F', '1997-08-13', 179, 82, 10),
(656, 8, 'Elena',  'Novak', 'F', '1999-03-18', 177, 85, 10),
(657, 8, 'Luka',  'Novak', 'F', '1992-07-16', 186, 85, 1),
(658, 8, 'Lana',  'Perić', 'F', '1994-01-09', 172, 72, 9),
(659, 8, 'Dora',  'Mikulić', 'F', '1998-08-07', 194, 71, 7),
(660, 8, 'Lorena',  'Knežević', 'F', '1995-10-06', 206, 83, 1),
(661, 8, 'Tea',  'Novak', 'F', '1995-07-16', 200, 90, 4),
(662, 8, 'Viktoria',  'Mišić', 'F', '1997-12-24', 178, 86, 1),
(663, 8, 'Ivana',  'Babić', 'F', '2006-08-21', 210, 77, 8),
(664, 8, 'Sara',  'Novak', 'F', '1996-03-18', 174, 100, 7),
(665, 8, 'Lara',  'Petrović', 'F', '2001-06-29', 180, 91, 7),
(666, 8, 'Barbara',  'Barać', 'F', '2001-05-17', 178, 98, 4),
(667, 8, 'Lena',  'Mlinarić', 'F', '2006-07-14', 199, 83, 3),
(668, 8, 'Tea',  'Radoš', 'F', '1992-08-17', 184, 92, 10),
(669, 8, 'Magdalena',  'Jakovljević', 'F', '1990-10-23', 188, 94, 7),
(670, 8, 'Antonio',  'Knežić', 'M', '1990-12-24', 187, 91, 3),
(671, 8, 'Marin',  'Grgić', 'M', '2007-05-28', 194, 97, 1),
(672, 8, 'Luka',  'Jurić', 'M', '1992-06-02', 181, 90, 10),
(673, 8, 'Kristijan',  'Bogdanović', 'M', '1993-04-17', 186, 79, 3),
(674, 8, 'Davor',  'Kos', 'M', '2007-09-01', 208, 78, 9),
(675, 8, 'Gabriel',  'Petrović', 'M', '2002-04-04', 194, 99, 4),
(676, 8, 'Dinko',  'Kovaček', 'M', '1996-08-01', 179, 89, 9),
(677, 8, 'Borna',  'Perić', 'M', '2005-06-11', 188, 91, 2),
(678, 8, 'Borna',  'Petrović', 'M', '2000-12-31', 176, 92, 8),
(679, 8, 'Ivano',  'Mlinarić', 'M', '1997-10-26', 177, 72, 1),
(680, 8, 'Karlo',  'Novak', 'M', '2001-02-16', 173, 75, 1),
(681, 8, 'Dominik',  'Marinović', 'M', '1997-04-24', 165, 89, 5),
(682, 8, 'Luka',  'Knežić', 'M', '1995-10-24', 180, 93, 7),
(683, 8, 'Dinko',  'Dujmović', 'M', '2006-09-07', 174, 89, 2),
(684, 8, 'Lovro',  'Pavić', 'M', '1994-01-01', 177, 81, 5),
(685, 8, 'Stipe',  'Horvat', 'M', '2004-03-09', 189, 94, 9),
(686, 8, 'Matej',  'Kovačić', 'M', '2001-06-24', 186, 72, 5),
(687, 8, 'Lovro',  'Bogdanović', 'M', '1998-05-31', 204, 78, 1),
(688, 8, 'Stjepan',  'Radoš', 'M', '1996-04-21', 181, 100, 3),
(689, 8, 'Filip',  'Knežević', 'M', '1992-07-17', 174, 86, 4),
(690, 8, 'Iva',  'Mlinarić', 'F', '1998-10-23', 191, 82, 8),
(691, 8, 'Dunja',  'Knežević', 'F', '2007-05-21', 203, 100, 5),
(692, 8, 'Viktoria',  'Tomić', 'F', '2004-09-26', 188, 78, 6),
(693, 8, 'Laura',  'Kos', 'F', '1997-07-03', 210, 73, 6),
(694, 8, 'Lara',  'Jurić', 'F', '1993-01-30', 193, 86, 4),
(695, 8, 'Karla',  'Knežić', 'F', '2003-07-11', 198, 82, 3),
(696, 8, 'Monika',  'Jakovljević', 'F', '1993-09-06', 197, 92, 7),
(697, 8, 'Ela',  'Đurđević', 'F', '1996-10-03', 200, 95, 9),
(698, 8, 'Petra',  'Mišić', 'F', '1997-05-24', 162, 73, 2),
(699, 8, 'Lena',  'Vuković', 'F', '1997-08-27', 184, 76, 10),
(700, 8, 'Barbara',  'Kralj', 'F', '1996-09-25', 173, 80, 9),
(701, 8, 'Tara',  'Jakovljević', 'F', '2007-06-06', 164, 76, 3),
(702, 8, 'Lena',  'Sudar', 'F', '2004-07-20', 171, 86, 3),
(703, 8, 'Lara',  'Kušec', 'F', '2003-03-20', 171, 91, 1),
(704, 8, 'Elena',  'Jurić', 'F', '1996-01-29', 178, 79, 9),
(705, 8, 'Nora',  'Petrović', 'F', '1995-06-20', 180, 78, 2),
(706, 8, 'Lara',  'Blažević', 'F', '2005-09-23', 182, 100, 7),
(707, 8, 'Lena',  'Knežević', 'F', '2004-09-11', 200, 84, 5),
(708, 8, 'Maja',  'Jakovljević', 'F', '1999-11-02', 174, 99, 8),
(709, 8, 'Dunja',  'Mlinarić', 'F', '1990-12-23', 204, 93, 9),
(710, 8, 'Borna',  'Mikulić', 'M', '2007-03-03', 189, 90, 8),
(711, 8, 'Dominik',  'Novak', 'M', '1990-08-12', 180, 86, 8),
(712, 8, 'Nino',  'Kralj', 'M', '2002-02-02', 195, 100, 8),
(713, 8, 'Stipe',  'Jakovljević', 'M', '2000-09-23', 167, 98, 6),
(714, 8, 'David',  'Horvat', 'M', '2003-04-10', 168, 73, 1),
(715, 8, 'Ljubomir',  'Knežević', 'M', '1998-07-22', 206, 87, 8),
(716, 8, 'Nino',  'Kušec', 'M', '1992-02-12', 169, 72, 4),
(717, 8, 'Nikola',  'Bogdanović', 'M', '2006-03-24', 182, 85, 5),
(718, 8, 'Davor',  'Mlinarić', 'M', '2000-12-09', 197, 98, 7),
(719, 8, 'Bruno',  'Ivančić', 'M', '1995-04-23', 162, 93, 8),
(720, 8, 'Kristijan',  'Mlinarić', 'M', '1993-08-10', 174, 84, 4),
(721, 8, 'Bruno',  'Luketić', 'M', '1991-02-10', 176, 74, 8),
(722, 8, 'Emanuel',  'Đurđević', 'M', '2001-02-21', 174, 88, 6),
(723, 8, 'Kristijan',  'Mlinarić', 'M', '1995-03-22', 184, 83, 6),
(724, 8, 'Ljubomir',  'Barać', 'M', '1997-09-22', 173, 95, 10),
(725, 8, 'Lovro',  'Kovačić', 'M', '1994-09-20', 192, 96, 5),
(726, 8, 'Ivano',  'Mišić', 'M', '2004-02-11', 182, 83, 6),
(727, 8, 'Leo',  'Horvat', 'M', '1990-05-24', 172, 86, 3),
(728, 8, 'Ivano',  'Bogdanović', 'M', '2001-04-26', 190, 90, 3),
(729, 8, 'Ivan',  'Knežić', 'M', '2001-11-21', 188, 88, 5),
(730, 8, 'Vita',  'Horvat', 'F', '1991-08-24', 165, 79, 2),
(731, 8, 'Sara',  'Đurđević', 'F', '2004-03-25', 193, 78, 8),
(732, 8, 'Hana',  'Vuković', 'F', '2001-10-23', 195, 93, 4),
(733, 8, 'Daria',  'Petrović', 'F', '1992-08-31', 161, 77, 6),
(734, 8, 'Lucija',  'Barać', 'F', '2003-04-01', 166, 77, 8),
(735, 8, 'Mia',  'Radić', 'F', '2001-04-14', 197, 93, 9),
(736, 8, 'Daria',  'Marinović', 'F', '1999-04-10', 193, 75, 3),
(737, 8, 'Monika',  'Marinović', 'F', '1997-07-23', 172, 96, 2),
(738, 8, 'Nika',  'Lovrić', 'F', '2004-10-20', 162, 84, 5),
(739, 8, 'Lucija',  'Blažević', 'F', '2000-03-03', 174, 94, 5),
(740, 8, 'Lara',  'Knežić', 'F', '2002-05-14', 196, 96, 7),
(741, 8, 'Ela',  'Dujmović', 'F', '2001-03-01', 165, 74, 2),
(742, 8, 'Tea',  'Mikulić', 'F', '1997-12-24', 167, 97, 7),
(743, 8, 'Dunja',  'Lovrić', 'F', '1998-04-22', 200, 87, 3),
(744, 8, 'Maja',  'Blažević', 'F', '2005-08-10', 167, 73, 10),
(745, 8, 'Martina',  'Knežić', 'F', '2004-11-27', 168, 71, 3),
(746, 8, 'Eva',  'Knežić', 'F', '1995-03-23', 205, 94, 9),
(747, 8, 'Petra',  'Kralj', 'F', '2004-10-18', 167, 89, 1),
(748, 8, 'Hana',  'Perić', 'F', '2000-02-25', 208, 97, 10),
(749, 8, 'Lea',  'Ivančić', 'F', '1991-08-31', 161, 100, 3),
(750, 8, 'Marko',  'Horvat', 'M', '1992-02-03', 177, 91, 1),
(751, 8, 'Dinko',  'Kos', 'M', '1996-05-31', 162, 94, 4),
(752, 8, 'Luka',  'Knežević', 'M', '1993-11-02', 195, 99, 10),
(753, 8, 'Gabriel',  'Kralj', 'M', '1992-04-26', 189, 82, 10),
(754, 8, 'Fran',  'Lovrić', 'M', '1993-01-09', 194, 94, 6),
(755, 8, 'Matija',  'Dujmović', 'M', '2003-12-28', 163, 99, 3),
(756, 8, 'Karlo',  'Vuković', 'M', '1997-10-22', 171, 95, 5),
(757, 8, 'Borna',  'Jakovljević', 'M', '2003-10-13', 210, 72, 8),
(758, 8, 'Toni',  'Dujmović', 'M', '2004-11-28', 206, 98, 7),
(759, 8, 'Gabriel',  'Mlinarić', 'M', '1994-10-28', 200, 84, 4),
(760, 8, 'Ivan',  'Luketić', 'M', '2003-10-30', 176, 71, 8),
(761, 8, 'Ivan',  'Knežić', 'M', '1999-11-19', 170, 80, 10),
(762, 8, 'Karlo',  'Ivančić', 'M', '2000-01-02', 205, 91, 10),
(763, 8, 'Filip',  'Pavić', 'M', '1994-09-23', 182, 74, 10),
(764, 8, 'Ilija',  'Petrović', 'M', '2001-05-29', 163, 94, 2),
(765, 8, 'Toni',  'Kralj', 'M', '1991-01-15', 198, 79, 10),
(766, 8, 'Filip',  'Mišić', 'M', '2007-11-19', 164, 89, 5),
(767, 8, 'Leon',  'Kralj', 'M', '1999-01-30', 198, 79, 1),
(768, 8, 'Petar',  'Bogdanović', 'M', '2007-10-12', 167, 74, 4),
(769, 8, 'David',  'Mišić', 'M', '2002-08-28', 187, 86, 3),
(770, 8, 'Karla',  'Mišić', 'F', '1994-01-09', 166, 100, 4),
(771, 8, 'Martina',  'Dujmović', 'F', '1999-04-01', 195, 93, 1),
(772, 8, 'Laura',  'Babić', 'F', '1996-05-29', 210, 94, 9),
(773, 8, 'Marta',  'Mlinarić', 'F', '1995-08-26', 210, 83, 10),
(774, 8, 'Iva',  'Barać', 'F', '1993-04-07', 165, 72, 7),
(775, 8, 'Vita',  'Knežić', 'F', '2005-08-22', 195, 86, 2),
(776, 8, 'Anja',  'Petrović', 'F', '2003-02-26', 169, 77, 3),
(777, 8, 'Marta',  'Ivančić', 'F', '1994-10-14', 181, 98, 10),
(778, 8, 'Iva',  'Blažević', 'F', '2007-01-02', 177, 98, 9),
(779, 8, 'Iva',  'Mikulić', 'F', '2002-05-24', 193, 82, 3),
(780, 8, 'Karla',  'Kovačić', 'F', '1999-01-29', 201, 75, 1),
(781, 8, 'Daria',  'Vuković', 'F', '1995-07-26', 172, 87, 3),
(782, 8, 'Lara',  'Šarić', 'F', '1993-06-03', 189, 84, 10),
(783, 8, 'Anja',  'Kovač', 'F', '1992-04-17', 186, 87, 7),
(784, 8, 'Tara',  'Knežević', 'F', '1991-09-09', 201, 76, 3),
(785, 8, 'Dunja',  'Kralj', 'F', '2006-11-25', 181, 82, 3),
(786, 8, 'Klara',  'Nikolić', 'F', '2001-03-23', 163, 71, 5),
(787, 8, 'Dunja',  'Jakovljević', 'F', '2003-05-08', 198, 97, 5),
(788, 8, 'Ana',  'Mikulić', 'F', '2001-06-12', 191, 99, 7),
(789, 8, 'Nora',  'Kovač', 'F', '2005-10-08', 186, 75, 8),
